ID_SECCION,NOMBRE,ANIO,CICLO,CURSO_ID_CURSO,DOCENTE_ID_DOCENTE,CUPO,ESTADO
802670,S,2026,4,659,1220,15,ABIERTA
801004,A3,2026,4,787,1636,19,ABIERTA
802841,A2,2026,4,790,1274,21,ABIERTA
802975,D5,2026,4,2002,1316,25,ABIERTA
801071,F1,2026,4,3669,1703,21,ABIERTA
803085,D-,2026,4,7913,1349,16,ABIERTA
801469,I2,2026,5,1,2101,41,ABIERTA
801991,Z,2026,5,14,1007,61,ABIERTA
801995,.L,2026,5,17,1009,61,ABIERTA
800743,N+,2026,5,17,1375,41,ABIERTA
801845,5,2026,5,18,2477,42,CERRADA
800745,O+,2026,5,19,1377,46,ABIERTA
801119,C,2026,5,60,1751,61,ABIERTA
800387,C+,2026,5,71,1019,50,ABIERTA
802044,11,2026,5,80,1025,32,CERRADA
802046,E2,2026,5,82,1025,35,ABIERTA
801494,_Q,2026,5,84,2126,37,ABIERTA
800395,F1,2026,5,90,1027,65,ABIERTA
801499,.S,2026,5,103,2131,45,ABIERTA
802075,J1,2026,5,114,1034,65,ABIERTA
801504,10,2026,5,118,2136,57,ABIERTA
800778,A1,2026,5,156,1410,37,CERRADA
801514,C-,2026,5,172,2146,32,CERRADA
800047,A-,2026,5,173,1046,45,ABIERTA
800414,T+,2026,5,173,1046,62,CERRADA
802125,B2,2026,5,198,1049,33,ABIERTA
800051,B,2026,5,200,1050,33,CERRADA
800062,D+,2026,5,214,1061,45,ABIERTA
802165,H2,2026,5,214,1062,64,ABIERTA
802164,S,2026,5,214,1061,56,CERRADA
801168,2,2026,5,221,1800,52,ABIERTA
800802,P,2026,5,222,1434,47,ABIERTA
801170,6-,2026,5,224,1802,59,ABIERTA
800808,T,2026,5,235,1440,48,CERRADA
800448,E-,2026,5,242,1080,46,ABIERTA
801555,.Q,2026,5,249,2187,30,CERRADA
802254,2,2026,5,254,1090,52,ABIERTA
800834,A-,2026,5,288,1466,44,ABIERTA
800103,L-,2026,5,302,1102,53,CERRADA
800840,D2,2026,5,314,1472,53,ABIERTA
801217,.Q,2026,5,349,1849,50,CERRADA
801960,A,2026,5,366,2592,65,ABIERTA
800860,P4,2026,5,368,1492,61,CERRADA
802378,6-,2026,5,371,1128,36,ABIERTA
801598,W,2026,5,380,2230,54,ABIERTA
802401,N2,2026,5,394,1136,61,ABIERTA
800873,_M,2026,5,409,1505,38,ABIERTA
800142,W,2026,5,414,1141,49,ABIERTA
802422,_R,2026,5,414,1143,48,CERRADA
801614,05,2026,5,421,2246,32,ABIERTA
800513,K1,2026,5,421,1145,38,CERRADA
802456,U,2026,5,434,1153,65,ABIERTA
802460,.Q,2026,5,436,1155,56,CERRADA
800890,A+,2026,5,440,1522,62,ABIERTA
803190,S+,2026,5,440,1338,56,ABIERTA
802504,H3,2026,5,469,1168,60,ABIERTA
800907,K,2026,5,502,1539,55,ABIERTA
802529,E3,2026,5,508,1176,43,CERRADA
802546,E5,2026,5,520,1182,35,ABIERTA
802552,R,2026,5,524,1183,53,ABIERTA
801651,R-,2026,5,524,2283,37,ABIERTA
800185,.U,2026,5,528,1184,40,ABIERTA
801286,B,2026,5,528,1918,30,CERRADA
802565,9,2026,5,532,1187,50,ABIERTA
802583,Q,2026,5,606,1192,61,ABIERTA
800195,1,2026,5,610,1194,59,ABIERTA
801668,.S,2026,5,630,2300,52,ABIERTA
802616,_D,2026,5,636,1203,36,ABIERTA
800204,2,2026,5,637,1203,56,CERRADA
801686,D5,2026,5,657,2318,62,CERRADA
802669,9,2026,5,659,1219,60,ABIERTA
800960,H,2026,5,666,1592,62,CERRADA
800593,_R,2026,5,666,1225,35,ABIERTA
800595,.G,2026,5,669,1227,46,ABIERTA
801330,.S,2026,5,670,1962,31,ABIERTA
800232,D-,2026,5,676,1231,61,ABIERTA
802712,E-,2026,5,687,1233,62,ABIERTA
803199,_K,2026,5,702,1466,46,ABIERTA
800603,11,2026,5,704,1235,57,ABIERTA
800604,14,2026,5,706,1236,37,ABIERTA
802757,E-,2026,5,732,1247,60,ABIERTA
801724,.Q,2026,5,770,2356,49,CERRADA
800995,07,2026,5,775,1627,48,ABIERTA
800272,L-,2026,5,789,1271,54,CERRADA
802849,_D,2026,5,795,1276,55,ABIERTA
800278,M3,2026,5,797,1277,34,ABIERTA
800281,N+,2026,5,808,1280,45,ABIERTA
802867,_M,2026,5,808,1283,65,ABIERTA
800653,.O,2026,5,964,1285,53,ABIERTA
801390,09,2026,5,968,2022,34,ABIERTA
800289,P,2026,5,968,1288,44,ABIERTA
800660,13,2026,5,974,1292,33,ABIERTA
800665,A-,2026,5,1025,1297,47,ABIERTA
800668,B3,2026,5,1059,1300,36,ABIERTA
800676,F+,2026,5,1091,1308,54,ABIERTA
802971,_L,2026,5,2001,1314,59,ABIERTA
801052,09,2026,5,2005,1684,54,ABIERTA
802992,A1,2026,5,2009,1320,32,CERRADA
801425,R,2026,5,2035,2057,43,CERRADA
803010,1+,2026,5,3022,1327,62,ABIERTA
803022,_H,2026,5,3123,1330,40,ABIERTA
800330,_J,2026,5,3123,1329,47,CERRADA
801069,E4,2026,5,3662,1701,54,ABIERTA
801811,M+,2026,5,5011,2443,65,ABIERTA
800355,01,2026,5,7983,1354,52,ABIERTA
803128,02,2026,5,7993,1363,45,ABIERTA
801097,_I,2026,5,7993,1729,36,ABIERTA
801465,F-,2026,5,7994,2097,42,ABIERTA
800732,F,2026,5,7995,1364,35,ABIERTA
803139,.A,2026,5,7999,1368,41,ABIERTA
800734,G,2026,5,9000,1366,39,ABIERTA
801837,.S,2026,6,5,2469,26,CERRADA
800373,.U,2026,6,10,1005,41,ABIERTA
801483,S,2026,6,30,2115,40,ABIERTA
800763,.C,2026,6,92,1395,38,CERRADA
803164,K2,2026,6,116,1645,38,ABIERTA
800050,A3,2026,6,198,1049,28,ABIERTA
800785,DM,2026,6,200,1417,32,CERRADA
801153,_H,2026,6,201,1785,28,ABIERTA
801165,1,2026,6,218,1797,24,ABIERTA
801174,B-,2026,6,234,1806,42,ABIERTA
801550,_P,2026,6,243,2182,23,CERRADA
800455,I2,2026,6,250,1087,39,ABIERTA
800823,.S,2026,6,252,1455,22,ABIERTA
800118,O+,2026,6,354,1117,38,ABIERTA
802350,K1,2026,6,358,1120,29,CERRADA
801226,6+,2026,6,366,1858,43,CERRADA
801964,C,2026,6,371,2596,39,CERRADA
802391,6,2026,6,388,1132,37,CERRADA
801612,.T,2026,6,418,2244,27,ABIERTA
802441,D3,2026,6,428,1149,32,ABIERTA
802462,D3,2026,6,437,1155,26,CERRADA
801629,D3,2026,6,453,2261,21,ABIERTA
800545,09,2026,6,511,1177,41,ABIERTA
801280,14,2026,6,512,1912,21,CERRADA
801654,V,2026,6,530,2286,20,ABIERTA
802561,Z1,2026,6,530,1186,36,ABIERTA
802601,R+,2026,6,614,1199,27,ABIERTA
801310,P1,2026,6,643,1942,34,CERRADA
802643,I,2026,6,649,1213,26,CERRADA
801694,I1,2026,6,666,2326,29,CERRADA
801335,10,2026,6,700,1967,22,ABIERTA
801342,A3,2026,6,712,1974,39,ABIERTA
801347,D2,2026,6,729,1979,34,CERRADA
800616,DM,2026,6,735,1248,39,CERRADA
800992,.S,2026,6,772,1624,44,CERRADA
802840,Q,2026,6,790,1273,41,ABIERTA
802847,E4,2026,6,794,1276,42,ABIERTA
801753,K3,2026,6,962,2385,42,CERRADA
802942,N+,2026,6,1074,1305,27,CERRADA
801776,_R,2026,6,1084,2408,28,ABIERTA
802963,5,2026,6,1094,1313,30,ABIERTA
802966,_C,2026,6,1100,1313,45,CERRADA
802968,A-,2026,6,1101,1313,20,CERRADA
802967,_K,2026,6,1101,1312,31,ABIERTA
801066,D4,2026,6,3656,1698,31,CERRADA
801435,_I,2026,6,3658,2067,42,ABIERTA
803046,C+,2026,6,3669,1338,20,ABIERTA
801448,11,2026,6,7902,2080,23,ABIERTA
803080,13,2026,6,7904,1348,25,CERRADA
803196,.F,2026,7,40,1605,20,ABIERTA
800029,10,2026,7,92,1028,18,ABIERTA
803197,D5,2026,7,230,1328,30,ABIERTA
802296,_L,2026,7,302,1103,31,ABIERTA
801216,.N,2026,7,348,1848,17,CERRADA
800483,.K,2026,7,349,1115,31,ABIERTA
802353,P3,2026,7,360,1121,16,ABIERTA
800511,I1,2026,7,418,1143,28,ABIERTA
802452,E5,2026,7,433,1151,24,ABIERTA
800891,A2,2026,7,441,1523,15,CERRADA
800540,.N,2026,7,502,1172,30,ABIERTA
801288,C,2026,7,532,1920,26,ABIERTA
802580,L-,2026,7,603,1191,29,ABIERTA
801302,K2,2026,7,632,1934,17,CERRADA
802639,Y1,2026,7,644,1211,22,CERRADA
800953,D3,2026,7,658,1585,19,CERRADA
800963,J2,2026,7,670,1595,17,ABIERTA
801703,O-,2026,7,702,2335,34,CERRADA
802790,H2,2026,7,771,1258,25,ABIERTA
801003,A-,2026,7,786,1635,15,ABIERTA
800639,T,2026,7,789,1271,19,ABIERTA
800283,N1,2026,7,879,1282,34,ABIERTA
801763,R,2026,7,980,2395,35,ABIERTA
800296,Q,2026,7,991,1295,33,CERRADA
802976,5,2026,7,2003,1315,17,CERRADA
802077,04,2026,8,116,1034,25,ABIERTA
800036,3,2026,8,118,1035,19,CERRADA
800037,4,2026,8,120,1036,24,CERRADA
802090,F,2026,8,123,1038,30,CERRADA
801880,X,2026,8,170,2512,25,ABIERTA
802293,_E,2026,8,300,1102,24,ABIERTA
800846,F2,2026,8,332,1478,17,CERRADA
800493,5,2026,8,368,1125,20,ABIERTA
802399,A+,2026,8,392,1136,28,CERRADA
802443,J,2026,8,430,1149,16,ABIERTA
800929,_L,2026,8,610,1561,20,ABIERTA
802665,H1,2026,8,657,1219,28,CERRADA
802691,T+,2026,8,666,1228,16,ABIERTA
802704,.I,2026,8,674,1230,18,ABIERTA
800606,6,2026,8,708,1238,23,CERRADA
801707,R+,2026,8,708,2339,22,ABIERTA
800621,F3,2026,8,768,1253,16,ABIERTA
800636,Q-,2026,8,786,1268,23,ABIERTA
802835,6,2026,8,788,1273,19,CERRADA
801760,P+,2026,8,972,2392,17,CERRADA
801761,P3,2026,8,974,2393,25,CERRADA
802998,08,2026,8,2013,1323,22,CERRADA
803072,R,2026,8,5015,1345,26,ABIERTA
801836,.O,2027,1,1,2468,46,ABIERTA
801971,D2,2027,1,1,1003,47,ABIERTA
801981,07,2027,1,9,1004,59,ABIERTA
801841,1,2027,1,10,2473,53,ABIERTA
801990,P4,2027,1,11,1008,53,ABIERTA
801113,6,2027,1,22,1745,65,ABIERTA
801489,_B,2027,1,73,2121,33,ABIERTA
802053,F+,2027,1,89,1027,48,ABIERTA
800401,K3,2027,1,114,1033,45,ABIERTA
800408,P+,2027,1,150,1040,44,ABIERTA
800415,W,2027,1,193,1047,35,ABIERTA
800417,_1,2027,1,198,1049,42,ABIERTA
800052,B+,2027,1,201,1051,47,ABIERTA
800787,E3,2027,1,202,1419,38,ABIERTA
800056,B3,2027,1,208,1055,60,ABIERTA
800424,_R,2027,1,209,1056,40,ABIERTA
801893,.Q,2027,1,210,2525,56,ABIERTA
801900,15,2027,1,219,2532,30,CERRADA
802174,M1,2027,1,219,1065,50,ABIERTA
801901,4,2027,1,220,2533,38,ABIERTA
800809,V,2027,1,236,1441,62,ABIERTA
801913,E1,2027,1,239,2545,57,ABIERTA
803177,X,2027,1,239,2598,41,ABIERTA
801546,_D,2027,1,239,2178,56,CERRADA
801551,.A,2027,1,244,2183,40,ABIERTA
801192,M1,2027,1,258,1824,51,ABIERTA
801195,N3,2027,1,281,1827,34,ABIERTA
802287,K3,2027,1,288,1101,30,ABIERTA
802298,H3,2027,1,307,1103,59,ABIERTA
800843,E2,2027,1,320,1475,54,ABIERTA
801210,_J,2027,1,320,1842,58,CERRADA
801579,G,2027,1,324,2211,47,ABIERTA
800113,N-,2027,1,335,1112,37,ABIERTA
800852,L,2027,1,354,1484,51,ABIERTA
800120,P,2027,1,358,1119,47,ABIERTA
802357,M,2027,1,361,1122,58,ABIERTA
801590,O+,2027,1,361,2222,58,CERRADA
800858,O-,2027,1,364,1490,48,CERRADA
801593,Q,2027,1,366,2225,33,ABIERTA
801233,D,2027,1,386,1865,30,ABIERTA
800871,_G,2027,1,396,1503,37,ABIERTA
802410,J1,2027,1,409,1138,45,ABIERTA
801607,_R,2027,1,409,2239,37,ABIERTA
801619,3,2027,1,432,2251,52,ABIERTA
802454,6+,2027,1,433,1153,61,ABIERTA
802487,6+,2027,1,455,1162,35,ABIERTA
800166,_O,2027,1,460,1165,41,ABIERTA
801638,I2,2027,1,476,2270,55,ABIERTA
802537,D,2027,1,511,1179,52,CERRADA
800552,A+,2027,1,528,1184,57,ABIERTA
802559,F+,2027,1,528,1186,51,ABIERTA
802570,_Q,2027,1,560,1188,54,ABIERTA
802574,P,2027,1,585,1190,64,ABIERTA
800567,I,2027,1,630,1199,30,ABIERTA
801309,P,2027,1,642,1941,61,ABIERTA
802645,_2,2027,1,650,1212,61,ABIERTA
800596,.L,2027,1,670,1228,46,ABIERTA
801699,M1,2027,1,674,2331,49,CERRADA
802714,08,2027,1,700,1233,41,ABIERTA
801337,2,2027,1,704,1969,51,CERRADA
800970,O,2027,1,704,1602,44,ABIERTA
800237,D5,2027,1,706,1236,49,ABIERTA
802754,P,2027,1,729,1247,53,ABIERTA
800247,EI,2027,1,732,1246,47,ABIERTA
802759,_3,2027,1,734,1247,36,CERRADA
803175,B-,2027,1,767,2095,63,ABIERTA
802789,.C,2027,1,771,1257,53,CERRADA
802802,R1,2027,1,775,1262,64,ABIERTA
801368,Q+,2027,1,781,2000,36,ABIERTA
802822,W,2027,1,781,1268,49,ABIERTA
802829,.Q,2027,1,787,1269,62,ABIERTA
802838,_K,2027,1,789,1273,35,ABIERTA
801742,D4,2027,1,793,2374,49,ABIERTA
802863,R+,2027,1,799,1281,44,ABIERTA
801752,K,2027,1,960,2384,50,ABIERTA
803151,.B,2027,1,968,2506,43,ABIERTA
800292,P1,2027,1,972,1291,58,CERRADA
802906,C1,2027,1,975,1293,60,ABIERTA
800663,6-,2027,1,991,1295,62,ABIERTA
801402,D,2027,1,1059,2034,53,ABIERTA
801035,X,2027,1,1059,1667,59,ABIERTA
801038,_A,2027,1,1071,1670,60,ABIERTA
801777,.C,2027,1,1091,2409,51,ABIERTA
802958,_M,2027,1,1093,1310,44,ABIERTA
803006,_H,2027,1,2036,1325,52,ABIERTA
803009,2,2027,1,3022,1326,31,ABIERTA
800337,_Q,2027,1,3669,1336,32,ABIERTA
803079,E1,2027,1,7904,1347,41,ABIERTA
801817,P1,2027,1,7905,2449,53,ABIERTA
801461,DM,2027,1,7988,2093,49,ABIERTA
801094,_4,2027,1,7988,1726,42,ABIERTA
801467,H,2027,1,7999,2099,39,ABIERTA
801993,1,2027,2,14,1009,27,ABIERTA
800376,09,2027,2,17,1008,35,ABIERTA
800380,4,2027,2,27,1012,30,ABIERTA
800015,.T,2027,2,30,1014,20,ABIERTA
801127,F-,2027,2,84,1759,21,ABIERTA
800032,13,2027,2,107,1031,31,ABIERTA
800770,08,2027,2,118,1402,37,ABIERTA
802110,K1,2027,2,170,1045,43,ABIERTA
801524,H2,2027,2,208,2156,32,ABIERTA
801180,E+,2027,2,240,1812,24,ABIERTA
802249,G,2027,2,250,1089,42,ABIERTA
802259,G1,2027,2,258,1093,45,ABIERTA
801196,O-,2027,2,282,1828,26,CERRADA
801943,_L,2027,2,318,2575,36,ABIERTA
802334,_A,2027,2,348,1115,40,CERRADA
801592,P3,2027,2,364,2224,31,ABIERTA
800133,R1,2027,2,388,1132,34,ABIERTA
801252,O+,2027,2,432,1884,43,ABIERTA
800152,_A,2027,2,433,1151,45,ABIERTA
802458,D3,2027,2,436,1153,38,ABIERTA
801624,B,2027,2,440,2256,26,ABIERTA
800529,Z,2027,2,454,1161,37,ABIERTA
802568,M-,2027,2,550,1188,27,ABIERTA
800927,_F,2027,2,606,1559,38,ABIERTA
800196,1+,2027,2,612,1195,29,ABIERTA
800942,14,2027,2,642,1574,44,ABIERTA
802644,P+,2027,2,650,1211,40,ABIERTA
802678,E,2027,2,662,1223,22,CERRADA
800957,EI,2027,2,663,1589,22,ABIERTA
802697,.P,2027,2,669,1229,31,ABIERTA
802737,E5,2027,2,712,1241,42,ABIERTA
802781,11,2027,2,769,1254,27,ABIERTA
802797,06,2027,2,774,1259,30,ABIERTA
801756,M3,2027,2,967,2388,27,ABIERTA
800321,_A,2027,2,2009,1320,29,ABIERTA
801077,K3,2027,2,5011,1709,39,ABIERTA
803086,X,2027,2,7913,1350,20,ABIERTA
801099,_O,2027,2,7995,1731,32,ABIERTA
801844,2,2027,3,17,2476,34,ABIERTA
801493,_N,2027,3,82,2125,35,ABIERTA
800767,.T,2027,3,112,1399,30,ABIERTA
800431,05,2027,3,218,1063,23,CERRADA
800806,R-,2027,3,233,1438,28,ABIERTA
801945,_R,2027,3,322,2577,21,ABIERTA
801606,_O,2027,3,398,2238,25,ABIERTA
802523,.L,2027,3,504,1174,33,CERRADA
803156,A+,2027,3,585,1468,20,ABIERTA
801661,_K,2027,3,606,2293,25,ABIERTA
801663,_Q,2027,3,610,2295,30,ABIERTA
801301,J2,2027,3,630,1933,18,ABIERTA
802668,I,2027,3,658,1220,33,ABIERTA
801349,E+,2027,3,734,1981,28,ABIERTA
800255,G1,2027,3,769,1254,16,ABIERTA
802856,15,2027,3,797,1278,21,CERRADA
801049,.U,2027,3,2002,1681,25,ABIERTA
801805,H,2027,3,3669,2437,19,ABIERTA
800027,1+,2027,4,89,1026,18,ABIERTA
801144,R-,2027,4,154,1776,26,ABIERTA
802135,6+,2027,4,202,1052,21,ABIERTA
802187,_R,2027,4,224,1069,22,ABIERTA
801581,I,2027,4,335,2213,18,ABIERTA
800480,_Q,2027,4,335,1112,20,CERRADA
802409,H1,2027,4,398,1139,25,ABIERTA
802597,2,2027,4,613,1197,23,ABIERTA
802719,K2,2027,4,702,1236,21,ABIERTA
800241,E-,2027,4,712,1240,18,ABIERTA
800625,J2,2027,4,772,1257,24,ABIERTA
801381,_P,2027,4,799,2013,22,ABIERTA
801016,G1,2027,4,870,1648,29,CERRADA
800656,04,2027,4,968,1288,20,ABIERTA
800297,Q+,2027,4,1023,1296,30,ABIERTA
801781,.T,2027,4,1101,2413,29,ABIERTA
800685,M1,2027,4,2005,1317,25,ABIERTA
800694,R2,2027,4,3116,1326,27,ABIERTA
801827,_B,2027,4,7987,2459,29,ABIERTA
800004,.E,2027,5,8,1003,38,ABIERTA
800371,.N,2027,5,8,1003,34,ABIERTA
800006,.G,2027,5,10,1005,51,ABIERTA
800752,T+,2027,5,60,1384,45,ABIERTA
801501,04,2027,5,112,2133,39,ABIERTA
801134,L+,2027,5,112,1766,63,ABIERTA
800040,6+,2027,5,147,1039,44,ABIERTA
800041,6-,2027,5,150,1040,57,ABIERTA
801882,_2,2027,5,173,2514,58,ABIERTA
801520,E5,2027,5,201,2152,30,ABIERTA
802142,.I,2027,5,206,1055,37,ABIERTA
800795,K2,2027,5,213,1427,46,ABIERTA
800430,02,2027,5,216,1062,61,ABIERTA
800063,D-,2027,5,216,1062,54,ABIERTA
803193,N+,2027,5,219,1805,47,ABIERTA
801167,13,2027,5,220,1799,32,ABIERTA
802182,P,2027,5,221,1068,42,ABIERTA
802189,1+,2027,5,230,1069,53,ABIERTA
801171,9,2027,5,230,1803,61,ABIERTA
802191,F3,2027,5,230,1071,37,ABIERTA
801908,C+,2027,5,234,2540,43,CERRADA
802216,G,2027,5,239,1078,64,ABIERTA
802218,E+,2027,5,240,1078,51,ABIERTA
802246,D1,2027,5,249,1088,65,ABIERTA
803168,H3,2027,5,280,1123,55,ABIERTA
802265,M2,2027,5,280,1094,48,ABIERTA
802267,X,2027,5,281,1094,60,ABIERTA
802281,N+,2027,5,285,1099,45,ABIERTA
801199,Q+,2027,5,285,1831,53,ABIERTA
803198,_N,2027,5,288,2031,63,ABIERTA
800108,M2,2027,5,318,1107,58,ABIERTA
802316,_J,2027,5,320,1110,62,CERRADA
801949,.P,2027,5,346,2581,54,ABIERTA
801951,02,2027,5,349,2583,42,CERRADA
802339,_L,2027,5,349,1118,57,CERRADA
802341,R+,2027,5,352,1117,55,ABIERTA
800129,Q-,2027,5,371,1128,33,ABIERTA
801231,B2,2027,5,380,1863,50,ABIERTA
802387,H,2027,5,382,1133,48,ABIERTA
802396,.S,2027,5,390,1135,51,CERRADA
800136,S+,2027,5,394,1135,62,ABIERTA
801241,G,2027,5,410,1873,46,ABIERTA
802429,P-,2027,5,419,1144,57,ABIERTA
802448,.F,2027,5,432,1150,62,ABIERTA
800154,_C,2027,5,436,1153,34,ABIERTA
800159,_H,2027,5,450,1158,58,ABIERTA
802477,E-,2027,5,452,1159,31,ABIERTA
802482,R1,2027,5,453,1162,65,ABIERTA
800161,_J,2027,5,453,1160,53,CERRADA
801632,E3,2027,5,456,2264,50,ABIERTA
800900,E4,2027,5,460,1532,52,ABIERTA
800534,_J,2027,5,462,1166,65,ABIERTA
800902,F1,2027,5,469,1534,59,ABIERTA
802505,M,2027,5,469,1169,43,ABIERTA
801269,_R,2027,5,469,1901,47,ABIERTA
800541,.Q,2027,5,504,1173,37,ABIERTA
801642,M+,2027,5,504,2274,58,ABIERTA
800179,.N,2027,5,512,1178,44,ABIERTA
800547,12,2027,5,513,1179,64,CERRADA
801287,B1,2027,5,530,1919,49,ABIERTA
802571,S+,2027,5,560,1189,34,ABIERTA
800923,Y1,2027,5,560,1555,63,CERRADA
800203,15,2027,5,636,1202,53,ABIERTA
802621,D,2027,5,638,1204,39,ABIERTA
800946,A,2027,5,650,1578,63,ABIERTA
801682,B3,2027,5,653,2314,36,ABIERTA
801329,.O,2027,5,669,1961,30,ABIERTA
800242,E1,2027,5,719,1241,32,CERRADA
801344,B3,2027,5,720,1976,65,CERRADA
800617,E-,2027,5,736,1249,37,CERRADA
802767,E1,2027,5,736,1251,58,ABIERTA
802766,_1,2027,5,736,1250,64,ABIERTA
802778,X,2027,5,768,1253,47,ABIERTA
800258,H2,2027,5,772,1257,48,ABIERTA
802794,.B,2027,5,773,1258,61,ABIERTA
801360,M,2027,5,773,1992,65,ABIERTA
800260,I,2027,5,774,1259,36,CERRADA
802811,E5,2027,5,778,1264,57,ABIERTA
801009,D2,2027,5,794,1641,36,ABIERTA
800648,_N,2027,5,808,1280,38,ABIERTA
800650,.B,2027,5,879,1282,45,ABIERTA
802895,.Q,2027,5,969,1291,65,ABIERTA
800293,P3,2027,5,974,1292,32,ABIERTA
802930,R2,2027,5,1059,1302,46,ABIERTA
801772,_F,2027,5,1071,2404,53,CERRADA
802946,B1,2027,5,1076,1307,31,ABIERTA
801040,_G,2027,5,1076,1672,36,ABIERTA
801408,F,2027,5,1077,2040,45,ABIERTA
800677,F2,2027,5,1093,1309,38,ABIERTA
801421,O+,2027,5,2007,2053,47,ABIERTA
800688,N3,2027,5,2009,1320,55,ABIERTA
801060,A2,2027,5,3022,1692,64,ABIERTA
803033,07,2027,5,3657,1334,43,ABIERTA
801076,K,2027,5,5010,1708,34,CERRADA
803063,E2,2027,5,5011,1342,45,ABIERTA
800712,03,2027,5,5014,1344,48,ABIERTA
801447,1+,2027,5,5015,2079,58,ABIERTA
800351,.Q,2027,5,7935,1350,42,ABIERTA
803093,C-,2027,5,7980,1352,34,ABIERTA
800353,.T,2027,5,7981,1352,64,ABIERTA
801456,B1,2027,5,7983,2088,46,ABIERTA
801460,D3,2027,5,7987,2092,64,ABIERTA
801832,_Q,2027,5,7994,2464,56,CERRADA
803134,P4,2027,5,7995,1365,62,ABIERTA
800001,.A,2027,6,1,1000,44,ABIERTA
801986,L,2027,6,10,1007,26,ABIERTA
801111,14,2027,6,18,1743,21,ABIERTA
800751,S+,2027,6,40,1383,25,ABIERTA
802055,A1,2027,6,90,1027,26,ABIERTA
801141,P1,2027,6,147,1773,26,ABIERTA
800779,B,2027,6,170,1411,36,ABIERTA
802122,T+,2027,6,196,1048,31,ABIERTA
802133,_E,2027,6,201,1052,36,ABIERTA
802148,_D,2027,6,209,1056,37,ABIERTA
802157,K,2027,6,212,1059,23,ABIERTA
800101,L,2027,6,289,1100,34,ABIERTA
800469,S,2027,6,300,1101,25,ABIERTA
801937,Y1,2027,6,300,2569,30,CERRADA
801577,F,2027,6,320,2209,30,ABIERTA
802319,.Q,2027,6,322,1111,22,ABIERTA
801215,.I,2027,6,346,1847,22,ABIERTA
800850,J1,2027,6,349,1482,25,ABIERTA
802416,O-,2027,6,412,1140,25,ABIERTA
800157,_F,2027,6,441,1156,33,ABIERTA
800526,S-,2027,6,450,1158,36,ABIERTA
801262,_1,2027,6,453,1894,41,ABIERTA
801271,.G,2027,6,476,1903,40,ABIERTA
801276,05,2027,6,506,1908,22,ABIERTA
802581,08,2027,6,603,1192,31,ABIERTA
800930,_O,2027,6,612,1562,23,ABIERTA
802599,_C,2027,6,614,1197,32,ABIERTA
801675,2,2027,6,640,2307,37,ABIERTA
801681,B-,2027,6,652,2313,24,ABIERTA
801317,Y,2027,6,655,1949,41,ABIERTA
802725,15,2027,6,706,1237,34,ABIERTA
802869,B1,2027,6,870,1282,37,ABIERTA
801030,Q+,2027,6,991,1662,40,ABIERTA
800318,_2,2027,6,2005,1317,33,ABIERTA
803038,K2,2027,6,3662,1335,25,ABIERTA
803054,R2,2027,6,5007,1340,21,ABIERTA
801081,N+,2027,6,7902,1713,36,ABIERTA
800362,08,2027,6,7991,1361,39,CERRADA
801979,06,2027,7,8,1004,17,ABIERTA
802026,D1,2027,7,69,1018,16,ABIERTA
800400,K,2027,7,112,1032,27,ABIERTA
800071,E+,2027,7,232,1070,32,ABIERTA
800077,E5,2027,7,238,1076,27,ABIERTA
800816,_K,2027,7,243,1448,29,ABIERTA
801944,_O,2027,7,320,2576,19,ABIERTA
801591,P+,2027,7,362,2223,22,CERRADA
801962,B,2027,7,369,2594,15,ABIERTA
800137,S-,2027,7,396,1136,17,ABIERTA
801605,_L,2027,7,396,2237,22,ABIERTA
801615,08,2027,7,423,2247,33,ABIERTA
801657,_3,2027,7,560,2289,26,ABIERTA
800578,P3,2027,7,649,1210,23,ABIERTA
800962,I2,2027,7,669,1594,25,ABIERTA
801698,M,2027,7,672,2330,18,ABIERTA
801704,P-,2027,7,704,2336,32,ABIERTA
802721,R+,2027,7,704,1236,15,ABIERTA
801720,.A,2027,7,739,2352,27,ABIERTA
802056,F-,2027,8,90,1028,23,CERRADA
800406,N2,2027,8,123,1038,29,ABIERTA
801888,_P,2027,8,202,2520,26,ABIERTA
802201,_Q,2027,8,234,1074,24,ABIERTA
802315,Q,2027,8,320,1109,16,CERRADA
801953,08,2027,8,354,2585,19,ABIERTA
801221,09,2027,8,358,1853,22,ABIERTA
802358,.P,2027,8,361,1123,17,ABIERTA
801604,_I,2027,8,394,2236,29,ABIERTA
800162,_K,2027,8,454,1161,17,CERRADA
800173,.E,2027,8,502,1172,15,CERRADA
800565,G,2027,8,614,1197,22,ABIERTA
800566,H1,2027,8,620,1198,20,ABIERTA
800200,12,2027,8,630,1199,30,ABIERTA
801385,.N,2027,8,960,2017,22,ABIERTA
800652,.K,2027,8,962,1284,25,ABIERTA
800678,G1,2027,8,1094,1310,30,ABIERTA
802960,Y1,2027,8,1094,1310,25,ABIERTA
801427,S+,2027,8,3022,2059,24,ABIERTA
803099,D5,2027,8,7982,1354,29,ABIERTA
801969,Y1,2028,1,1,1001,45,ABIERTA
801472,L+,2028,1,8,2104,54,ABIERTA
801992,A3,2028,1,14,1008,41,ABIERTA
801478,P,2028,1,18,2110,57,ABIERTA
800378,12,2028,1,19,1010,57,ABIERTA
802035,V,2028,1,73,1023,32,ABIERTA
800755,_1,2028,1,73,1387,58,CERRADA
