SECCION_ID_SECCION,SECCION_CURSO_ID_CURSO,SECCION_ANIO,SECCION_CICLO,PERIODO_ID_PERIODO,DIA_ID_DIA,SALON_ID_SALON,SALON_EDIFICIO_ID_EDIFICIO
803144,114,2025,6,7,6,46,4
800095,282,2025,7,7,5,22,4
800116,349,2025,7,14,5,100,6
800119,356,2025,7,7,5,61,2
800212,650,2025,7,7,5,73,6
800223,663,2025,7,7,5,100,6
800309,1091,2025,7,7,5,49,11
800382,30,2025,7,7,5,19,2
800457,254,2025,7,7,5,44,2
800622,769,2025,7,7,5,91,11
800723,7984,2025,7,14,5,61,2
800793,211,2025,7,7,5,33,6
800817,244,2025,7,14,5,89,6
800912,511,2025,7,14,5,19,2
800969,702,2025,7,14,5,73,6
801058,2035,2025,7,7,5,81,4
801108,11,2025,7,7,5,58,2
801644,508,2025,7,14,5,44,2
802235,245,2025,7,14,5,91,11
802385,382,2025,7,7,5,29,2
802514,482,2025,7,14,5,29,2
802585,606,2025,7,14,5,31,2
802589,610,2025,7,7,5,31,2
802615,636,2025,7,7,5,53,10
802826,786,2025,7,7,5,13,12
802882,964,2025,7,7,5,89,6
802921,1025,2025,7,7,5,88,3
802972,2001,2025,7,7,5,17,6
803147,285,2025,7,7,5,2,2
800219,658,2025,8,7,7,73,6
800515,428,2025,8,7,7,44,2
800592,665,2025,8,14,7,44,2
800807,234,2025,8,7,7,91,11
800895,453,2025,8,14,7,73,6
801279,511,2025,8,7,7,19,2
801326,665,2025,8,7,7,33,6
801755,966,2025,8,7,7,61,2
801766,1025,2025,8,14,7,31,2
802152,210,2025,8,14,7,91,11
802197,233,2025,8,7,7,31,2
802623,638,2025,8,7,7,13,12
803186,7981,2025,8,7,7,29,2
800009,17,2026,1,28,1,89,6
800009,17,2026,1,35,1,89,6
800023,75,2026,1,28,1,30,10
800023,75,2026,1,35,1,30,10
800031,103,2026,1,28,1,4,11
800031,103,2026,1,35,1,4,11
800042,152,2026,1,28,1,81,4
800042,152,2026,1,35,1,81,4
800100,288,2026,1,28,1,96,2
800100,288,2026,1,35,1,96,2
800144,418,2026,1,28,1,67,12
800144,418,2026,1,35,1,67,12
800148,428,2026,1,14,1,68,2
800148,428,2026,1,56,1,68,2
800221,660,2026,1,14,1,99,2
800221,660,2026,1,56,1,99,2
800249,735,2026,1,14,1,5,2
800249,735,2026,1,56,1,5,2
800265,779,2026,1,28,1,22,4
800265,779,2026,1,35,1,22,4
800320,2007,2026,1,14,1,77,12
800320,2007,2026,1,56,1,77,12
800354,7982,2026,1,28,1,5,2
800354,7982,2026,1,35,1,5,2
800363,7993,2026,1,28,1,84,2
800363,7993,2026,1,35,1,84,2
800372,9,2026,1,28,1,88,3
800372,9,2026,1,35,1,88,3
800416,196,2026,1,28,1,7,6
800416,196,2026,1,35,1,7,6
800440,234,2026,1,28,1,64,2
800440,234,2026,1,35,1,64,2
800458,258,2026,1,14,1,93,11
800458,258,2026,1,56,1,93,11
800461,281,2026,1,14,1,85,2
800461,281,2026,1,56,1,85,2
800495,370,2026,1,28,1,68,2
800495,370,2026,1,35,1,68,2
800556,560,2026,1,14,1,87,5
800556,560,2026,1,56,1,87,5
800583,655,2026,1,14,1,95,2
800583,655,2026,1,56,1,95,2
800591,664,2026,1,14,1,88,3
800591,664,2026,1,56,1,88,3
800713,5015,2026,1,28,1,95,2
800713,5015,2026,1,35,1,95,2
800756,74,2026,1,14,1,20,12
800756,74,2026,1,56,1,20,12
800764,101,2026,1,28,1,21,2
800764,101,2026,1,35,1,21,2
800765,103,2026,1,28,1,58,2
800765,103,2026,1,35,1,58,2
800777,154,2026,1,28,1,69,10
800777,154,2026,1,35,1,69,10
800783,196,2026,1,14,1,16,6
800783,196,2026,1,56,1,16,6
800794,212,2026,1,28,1,100,6
800794,212,2026,1,35,1,100,6
800857,362,2026,1,14,1,64,2
800857,362,2026,1,56,1,64,2
800876,414,2026,1,28,1,76,2
800876,414,2026,1,35,1,76,2
800885,432,2026,1,28,1,53,10
800885,432,2026,1,35,1,53,10
800903,472,2026,1,28,1,2,2
800903,472,2026,1,35,1,2,2
800933,620,2026,1,28,1,63,11
800933,620,2026,1,35,1,63,11
800951,656,2026,1,28,1,46,4
800951,656,2026,1,35,1,46,4
800967,687,2026,1,28,1,93,11
800967,687,2026,1,35,1,93,11
801015,808,2026,1,28,1,86,2
801015,808,2026,1,35,1,86,2
801019,962,2026,1,28,1,79,7
801019,962,2026,1,35,1,79,7
801021,966,2026,1,28,1,10,4
801021,966,2026,1,35,1,10,4
801057,2025,2026,1,14,1,100,6
801057,2025,2026,1,56,1,100,6
801062,3118,2026,1,28,1,92,1
801062,3118,2026,1,35,1,92,1
801064,3123,2026,1,14,1,56,10
801064,3123,2026,1,56,1,56,10
801104,6,2026,1,28,1,97,2
801104,6,2026,1,35,1,97,2
801114,27,2026,1,28,1,77,12
801114,27,2026,1,35,1,77,12
801117,39,2026,1,28,1,32,6
801117,39,2026,1,35,1,32,6
801121,71,2026,1,14,1,58,2
801121,71,2026,1,56,1,58,2
801151,198,2026,1,14,1,21,2
801151,198,2026,1,56,1,21,2
801245,418,2026,1,28,1,85,2
801245,418,2026,1,35,1,85,2
801365,778,2026,1,28,1,87,5
801365,778,2026,1,35,1,87,5
801383,870,2026,1,28,1,20,12
801383,870,2026,1,35,1,20,12
801393,972,2026,1,28,1,15,2
801393,972,2026,1,35,1,15,2
801395,975,2026,1,14,1,86,2
801395,975,2026,1,56,1,86,2
801410,1091,2026,1,28,1,94,6
801410,1091,2026,1,35,1,94,6
801436,3662,2026,1,14,1,97,2
801436,3662,2026,1,56,1,97,2
801476,14,2026,1,14,1,96,2
801476,14,2026,1,56,1,96,2
801485,40,2026,1,28,1,41,12
801485,40,2026,1,35,1,41,12
801507,123,2026,1,28,1,6,6
801507,123,2026,1,35,1,6,6
801534,220,2026,1,28,1,56,10
801534,220,2026,1,35,1,56,10
801608,410,2026,1,28,1,16,6
801608,410,2026,1,35,1,16,6
801609,412,2026,1,28,1,50,6
801609,412,2026,1,35,1,50,6
801618,431,2026,1,28,1,48,8
801618,431,2026,1,35,1,48,8
801649,520,2026,1,28,1,25,6
801649,520,2026,1,35,1,25,6
801677,643,2026,1,28,1,66,10
801677,643,2026,1,35,1,66,10
801708,710,2026,1,28,1,57,6
801708,710,2026,1,35,1,57,6
801743,794,2026,1,28,1,99,2
801743,794,2026,1,35,1,99,2
801816,7904,2026,1,28,1,27,10
801816,7904,2026,1,35,1,27,10
801843,14,2026,1,28,1,14,6
801843,14,2026,1,35,1,14,6
801886,200,2026,1,14,1,4,11
801886,200,2026,1,56,1,4,11
801970,1,2026,1,28,1,72,11
801970,1,2026,1,35,1,72,11
802002,19,2026,1,28,1,39,6
802002,19,2026,1,35,1,39,6
802007,27,2026,1,14,1,94,6
802007,27,2026,1,56,1,94,6
802024,60,2026,1,28,1,74,4
802024,60,2026,1,35,1,74,4
802118,173,2026,1,28,1,36,2
802118,173,2026,1,35,1,36,2
802163,213,2026,1,14,1,14,6
802163,213,2026,1,56,1,14,6
802224,242,2026,1,28,1,54,2
802224,242,2026,1,35,1,54,2
802255,254,2026,1,28,1,26,4
802255,254,2026,1,35,1,26,4
802262,262,2026,1,28,1,59,6
802262,262,2026,1,35,1,59,6
802303,311,2026,1,14,1,32,6
802303,311,2026,1,56,1,32,6
802326,332,2026,1,28,1,90,2
802326,332,2026,1,35,1,90,2
802330,346,2026,1,28,1,18,6
802330,346,2026,1,35,1,18,6
802335,348,2026,1,28,1,9,6
802335,348,2026,1,35,1,9,6
802342,352,2026,1,14,1,66,10
802342,352,2026,1,56,1,66,10
802346,356,2026,1,14,1,72,11
802346,356,2026,1,56,1,72,11
802449,432,2026,1,28,1,3,2
802449,432,2026,1,35,1,3,2
802478,452,2026,1,28,1,43,2
802478,452,2026,1,35,1,43,2
802497,460,2026,1,28,1,98,2
802497,460,2026,1,35,1,98,2
802506,472,2026,1,28,1,80,6
802506,472,2026,1,35,1,80,6
802530,508,2026,1,28,1,24,2
802530,508,2026,1,35,1,24,2
802554,526,2026,1,28,1,62,6
802554,526,2026,1,35,1,62,6
802557,528,2026,1,28,1,102,6
802557,528,2026,1,35,1,102,6
802608,632,2026,1,28,1,82,10
802608,632,2026,1,35,1,82,10
802613,634,2026,1,14,1,84,2
802613,634,2026,1,56,1,84,2
802614,634,2026,1,28,1,78,12
802614,634,2026,1,35,1,78,12
802667,658,2026,1,28,1,38,4
802667,658,2026,1,35,1,38,4
802779,768,2026,1,28,1,47,4
802779,768,2026,1,35,1,47,4
802864,808,2026,1,28,1,52,10
802864,808,2026,1,35,1,52,10
802871,879,2026,1,14,1,39,6
802871,879,2026,1,56,1,39,6
802872,879,2026,1,28,1,51,4
802872,879,2026,1,35,1,51,4
802894,969,2026,1,28,1,42,11
802894,969,2026,1,35,1,42,11
802914,991,2026,1,28,1,60,2
802914,991,2026,1,35,1,60,2
802929,1059,2026,1,28,1,65,6
802929,1059,2026,1,35,1,65,6
802931,1059,2026,1,14,1,67,12
802931,1059,2026,1,56,1,67,12
802979,2003,2026,1,28,1,37,6
802979,2003,2026,1,35,1,37,6
802994,2009,2026,1,28,1,45,10
802994,2009,2026,1,35,1,45,10
803035,3658,2026,1,28,1,83,2
803035,3658,2026,1,35,1,83,2
803044,3669,2026,1,14,1,74,4
803044,3669,2026,1,56,1,74,4
803049,3710,2026,1,14,1,63,11
803049,3710,2026,1,56,1,63,11
803075,5015,2026,1,28,1,12,4
803075,5015,2026,1,35,1,12,4
803082,7905,2026,1,28,1,1,11
803082,7905,2026,1,35,1,1,11
803089,7935,2026,1,28,1,70,2
803089,7935,2026,1,35,1,70,2
803123,7989,2026,1,14,1,36,2
803123,7989,2026,1,56,1,36,2
803127,7993,2026,1,28,1,101,4
803127,7993,2026,1,35,1,101,4
803140,9000,2026,1,28,1,55,10
803140,9000,2026,1,35,1,55,10
803153,421,2026,1,28,1,35,2
803153,421,2026,1,35,1,35,2
803179,7982,2026,1,28,1,40,9
803179,7982,2026,1,35,1,40,9
800140,410,2026,2,7,6,44,2
800201,632,2026,2,7,6,19,2
800266,780,2026,2,7,6,100,6
800316,2003,2026,2,7,6,88,3
800425,210,2026,2,7,6,81,4
800441,235,2026,2,7,6,89,6
800489,361,2026,2,7,6,20,12
800519,433,2026,2,14,6,100,6
800523,440,2026,2,14,6,58,2
800628,775,2026,2,14,6,19,2
800788,204,2026,2,7,6,29,2
800825,258,2026,2,7,6,31,2
800875,412,2026,2,7,6,22,4
800884,431,2026,2,7,6,13,12
800899,458,2026,2,7,6,91,11
800965,674,2026,2,14,6,81,4
800971,706,2026,2,7,6,41,12
801002,785,2026,2,7,6,58,2
801041,1077,2026,2,14,6,89,6
801091,7985,2026,2,7,6,53,10
801132,103,2026,2,7,6,86,2
801229,370,2026,2,7,6,2,2
801363,776,2026,2,14,6,44,2
801417,2003,2026,2,7,6,17,6
801553,246,2026,2,7,6,61,2
801583,348,2026,2,7,6,49,11
801659,601,2026,2,14,6,33,6
801667,620,2026,2,7,6,46,4
801692,664,2026,2,7,6,68,2
801729,775,2026,2,7,6,73,6
801808,5007,2026,2,7,6,93,11
801873,122,2026,2,7,6,97,2
801952,352,2026,2,7,6,32,6
801957,361,2026,2,7,6,76,2
802097,150,2026,2,7,6,6,6
802190,230,2026,2,7,6,48,8
802194,232,2026,2,14,6,68,2
802210,237,2026,2,14,6,88,3
802294,300,2026,2,14,6,22,4
802306,314,2026,2,7,6,27,10
802363,364,2026,2,14,6,2,2
802434,421,2026,2,14,6,93,11
802498,460,2026,2,14,6,73,6
802508,472,2026,2,14,6,53,10
802517,486,2026,2,14,6,46,4
802604,620,2026,2,14,6,76,2
802642,649,2026,2,7,6,21,2
803070,5014,2026,2,14,6,20,12
803071,5014,2026,2,7,6,10,4
803106,7984,2026,2,14,6,6,6
803116,7987,2026,2,7,6,25,6
800122,361,2026,3,7,5,73,6
800158,442,2026,3,14,5,100,6
800264,778,2026,3,7,5,22,4
800476,320,2026,3,14,5,73,6
800525,442,2026,3,7,5,81,4
800549,522,2026,3,7,5,44,2
800586,658,2026,3,14,5,44,2
800711,5012,2026,3,7,5,91,11
800740,10,2026,3,7,5,31,2
800771,120,2026,3,14,5,81,4
800828,281,2026,3,7,5,19,2
800931,613,2026,3,14,5,91,11
801089,7983,2026,3,14,5,31,2
801145,156,2026,3,7,5,89,6
801281,513,2026,3,7,5,13,12
801379,797,2026,3,14,5,19,2
801454,7981,2026,3,7,5,29,2
801646,511,2026,3,7,5,58,2
801710,719,2026,3,7,5,33,6
801838,6,2026,3,7,5,17,6
801859,80,2026,3,14,5,33,6
801898,216,2026,3,7,5,100,6
802006,22,2026,3,14,5,13,12
802088,122,2026,3,7,5,88,3
802188,224,2026,3,7,5,61,2
802222,241,2026,3,7,5,49,11
802525,506,2026,3,7,5,53,10
802544,520,2026,3,7,5,2,2
802593,612,2026,3,7,5,46,4
802738,712,2026,3,7,5,68,2
802900,972,2026,3,14,5,22,4
802987,2006,2026,3,7,5,93,11
803073,5015,2026,3,14,5,89,6
800022,74,2026,4,7,6,31,2
800184,526,2026,4,7,6,73,6
800381,28,2026,4,14,6,73,6
800388,73,2026,4,14,6,31,2
800736,5,2026,4,7,6,61,2
800742,14,2026,4,7,6,100,6
800750,39,2026,4,7,6,44,2
800768,114,2026,4,7,6,91,11
800883,430,2026,4,7,6,19,2
801004,787,2026,4,7,6,33,6
801071,3669,2026,4,7,6,13,12
801256,437,2026,4,7,6,29,2
801620,433,2026,4,7,6,17,6
801669,632,2026,4,7,6,81,4
801671,636,2026,4,7,6,89,6
802001,19,2026,4,7,6,49,11
802049,84,2026,4,7,6,88,3
802247,250,2026,4,14,6,100,6
802516,486,2026,4,7,6,22,4
802531,508,2026,4,7,6,58,2
802670,659,2026,4,7,6,53,10
802841,790,2026,4,7,6,2,2
802975,2002,2026,4,14,6,13,12
803085,7913,2026,4,14,6,44,2
803200,239,2026,4,7,6,46,4
800047,173,2026,5,28,2,21,2
800047,173,2026,5,35,2,21,2
800051,200,2026,5,28,2,89,6
800051,200,2026,5,35,2,89,6
800062,214,2026,5,14,2,21,2
800062,214,2026,5,56,2,21,2
800103,302,2026,5,28,2,92,1
800103,302,2026,5,35,2,92,1
800142,414,2026,5,28,2,57,6
800142,414,2026,5,35,2,57,6
800185,528,2026,5,28,2,68,2
800185,528,2026,5,35,2,68,2
800195,610,2026,5,28,2,56,10
800195,610,2026,5,35,2,56,10
800204,637,2026,5,28,2,95,2
800204,637,2026,5,35,2,95,2
800232,676,2026,5,14,2,4,11
800232,676,2026,5,56,2,4,11
800272,789,2026,5,28,2,16,6
800272,789,2026,5,35,2,16,6
800278,797,2026,5,28,2,88,3
800278,797,2026,5,35,2,88,3
800281,808,2026,5,14,2,10,4
800281,808,2026,5,56,2,10,4
800289,968,2026,5,28,2,76,2
800289,968,2026,5,35,2,76,2
800330,3123,2026,5,14,2,64,2
800330,3123,2026,5,56,2,64,2
800355,7983,2026,5,28,2,84,2
800355,7983,2026,5,35,2,84,2
800387,71,2026,5,14,2,30,10
800387,71,2026,5,56,2,30,10
800395,90,2026,5,28,2,85,2
800395,90,2026,5,35,2,85,2
800414,173,2026,5,14,2,77,12
800414,173,2026,5,56,2,77,12
800448,242,2026,5,28,2,5,2
800448,242,2026,5,35,2,5,2
800513,421,2026,5,28,2,93,11
800513,421,2026,5,35,2,93,11
800593,666,2026,5,14,2,22,4
800593,666,2026,5,56,2,22,4
800595,669,2026,5,28,2,69,10
800595,669,2026,5,35,2,69,10
800603,704,2026,5,28,2,99,2
800603,704,2026,5,35,2,99,2
800604,706,2026,5,28,2,2,2
800604,706,2026,5,35,2,2,2
800653,964,2026,5,28,2,15,2
800653,964,2026,5,35,2,15,2
800660,974,2026,5,28,2,22,4
800660,974,2026,5,35,2,22,4
800665,1025,2026,5,28,2,64,2
800665,1025,2026,5,35,2,64,2
800668,1059,2026,5,28,2,58,2
800668,1059,2026,5,35,2,58,2
800676,1091,2026,5,14,2,16,6
800676,1091,2026,5,56,2,16,6
800732,7995,2026,5,28,2,53,10
800732,7995,2026,5,35,2,53,10
800734,9000,2026,5,28,2,86,2
800734,9000,2026,5,35,2,86,2
800743,17,2026,5,14,2,86,2
800743,17,2026,5,56,2,86,2
800745,19,2026,5,14,2,5,2
800745,19,2026,5,56,2,5,2
800778,156,2026,5,28,2,46,4
800778,156,2026,5,35,2,46,4
800802,222,2026,5,28,2,50,6
800802,222,2026,5,35,2,50,6
800808,235,2026,5,28,2,63,11
800808,235,2026,5,35,2,63,11
800834,288,2026,5,28,2,6,6
800834,288,2026,5,35,2,6,6
800840,314,2026,5,14,2,92,1
800840,314,2026,5,56,2,92,1
800860,368,2026,5,28,2,4,11
800860,368,2026,5,35,2,4,11
800873,409,2026,5,14,2,68,2
800873,409,2026,5,56,2,68,2
800890,440,2026,5,14,2,85,2
800890,440,2026,5,56,2,85,2
800907,502,2026,5,28,2,96,2
800907,502,2026,5,35,2,96,2
800960,666,2026,5,28,2,77,12
800960,666,2026,5,35,2,77,12
800995,775,2026,5,28,2,30,10
800995,775,2026,5,35,2,30,10
801052,2005,2026,5,28,2,14,6
801052,2005,2026,5,35,2,14,6
801069,3662,2026,5,28,2,87,5
801069,3662,2026,5,35,2,87,5
801097,7993,2026,5,14,2,58,2
801097,7993,2026,5,56,2,58,2
801119,60,2026,5,28,2,94,6
801119,60,2026,5,35,2,94,6
801168,221,2026,5,28,2,7,6
801168,221,2026,5,35,2,7,6
801170,224,2026,5,28,2,66,10
801170,224,2026,5,35,2,66,10
801217,349,2026,5,28,2,67,12
801217,349,2026,5,35,2,67,12
801286,528,2026,5,28,2,100,6
801286,528,2026,5,35,2,100,6
801330,670,2026,5,28,2,81,4
801330,670,2026,5,35,2,81,4
801390,968,2026,5,28,2,97,2
801390,968,2026,5,35,2,97,2
801425,2035,2026,5,28,2,20,12
801425,2035,2026,5,35,2,20,12
801465,7994,2026,5,28,2,41,12
801465,7994,2026,5,35,2,41,12
801469,1,2026,5,28,2,32,6
801469,1,2026,5,35,2,32,6
801494,84,2026,5,14,2,2,2
801494,84,2026,5,56,2,2,2
801499,103,2026,5,28,2,10,4
801499,103,2026,5,35,2,10,4
801504,118,2026,5,28,2,72,11
801504,118,2026,5,35,2,72,11
801514,172,2026,5,28,2,48,8
801514,172,2026,5,35,2,48,8
801555,249,2026,5,28,2,27,10
801555,249,2026,5,35,2,27,10
801598,380,2026,5,28,2,39,6
801598,380,2026,5,35,2,39,6
801614,421,2026,5,28,2,25,6
801614,421,2026,5,35,2,25,6
801651,524,2026,5,28,2,79,7
801651,524,2026,5,35,2,79,7
801668,630,2026,5,28,2,74,4
801668,630,2026,5,35,2,74,4
801686,657,2026,5,14,2,87,5
801686,657,2026,5,56,2,87,5
801724,770,2026,5,28,2,36,2
801724,770,2026,5,35,2,36,2
801811,5011,2026,5,14,2,94,6
801811,5011,2026,5,56,2,94,6
801845,18,2026,5,28,2,54,2
801845,18,2026,5,35,2,54,2
801960,366,2026,5,28,2,26,4
801960,366,2026,5,35,2,26,4
801991,14,2026,5,28,2,59,6
801991,14,2026,5,35,2,59,6
801995,17,2026,5,28,2,90,2
801995,17,2026,5,35,2,90,2
802044,80,2026,5,28,2,18,6
802044,80,2026,5,35,2,18,6
802046,82,2026,5,28,2,9,6
802046,82,2026,5,35,2,9,6
802075,114,2026,5,28,2,3,2
802075,114,2026,5,35,2,3,2
802125,198,2026,5,28,2,43,2
802125,198,2026,5,35,2,43,2
802164,214,2026,5,28,2,98,2
802164,214,2026,5,35,2,98,2
802165,214,2026,5,28,2,80,6
802165,214,2026,5,35,2,80,6
802254,254,2026,5,28,2,24,2
802254,254,2026,5,35,2,24,2
802378,371,2026,5,28,2,62,6
802378,371,2026,5,35,2,62,6
802401,394,2026,5,14,2,66,10
802401,394,2026,5,56,2,66,10
802422,414,2026,5,14,2,63,11
802422,414,2026,5,56,2,63,11
802456,434,2026,5,28,2,102,6
802456,434,2026,5,35,2,102,6
802460,436,2026,5,28,2,82,10
802460,436,2026,5,35,2,82,10
802504,469,2026,5,28,2,78,12
802504,469,2026,5,35,2,78,12
802529,508,2026,5,28,2,38,4
802529,508,2026,5,35,2,38,4
802546,520,2026,5,28,2,47,4
802546,520,2026,5,35,2,47,4
802552,524,2026,5,28,2,52,10
802552,524,2026,5,35,2,52,10
802565,532,2026,5,28,2,51,4
802565,532,2026,5,35,2,51,4
802583,606,2026,5,28,2,42,11
802583,606,2026,5,35,2,42,11
802616,636,2026,5,14,2,53,10
802616,636,2026,5,56,2,53,10
802669,659,2026,5,28,2,60,2
802669,659,2026,5,35,2,60,2
802712,687,2026,5,28,2,65,6
802712,687,2026,5,35,2,65,6
802757,732,2026,5,28,2,37,6
802757,732,2026,5,35,2,37,6
802849,795,2026,5,14,2,96,2
802849,795,2026,5,56,2,96,2
802867,808,2026,5,14,2,72,11
802867,808,2026,5,56,2,72,11
802971,2001,2026,5,14,2,56,10
802971,2001,2026,5,56,2,56,10
802992,2009,2026,5,28,2,45,10
802992,2009,2026,5,35,2,45,10
803010,3022,2026,5,14,2,39,6
803010,3022,2026,5,56,2,39,6
803022,3123,2026,5,14,2,93,11
803022,3123,2026,5,56,2,93,11
803128,7993,2026,5,28,2,83,2
803128,7993,2026,5,35,2,83,2
803139,7999,2026,5,28,2,12,4
803139,7999,2026,5,35,2,12,4
803190,440,2026,5,14,2,95,2
803190,440,2026,5,56,2,95,2
803199,702,2026,5,14,2,69,10
803199,702,2026,5,56,2,69,10
800050,198,2026,6,7,6,61,2
800118,354,2026,6,14,6,68,2
800373,10,2026,6,7,6,86,2
800455,250,2026,6,7,6,68,2
800545,511,2026,6,7,6,97,2
800616,735,2026,6,14,6,93,11
800763,92,2026,6,7,6,93,11
800785,200,2026,6,14,6,81,4
800823,252,2026,6,7,6,44,2
800992,772,2026,6,7,6,76,2
801066,3656,2026,6,14,6,89,6
801153,201,2026,6,14,6,61,2
801165,218,2026,6,7,6,19,2
801174,234,2026,6,7,6,20,12
801226,366,2026,6,14,6,20,12
801280,512,2026,6,7,6,91,11
801310,643,2026,6,7,6,88,3
801335,700,2026,6,7,6,33,6
801342,712,2026,6,7,6,32,6
801347,729,2026,6,14,6,88,3
801435,3658,2026,6,14,6,41,12
801448,7902,2026,6,7,6,31,2
801483,30,2026,6,7,6,41,12
801550,243,2026,6,14,6,19,2
801612,418,2026,6,7,6,49,11
801629,453,2026,6,14,6,44,2
801654,530,2026,6,7,6,73,6
801694,666,2026,6,7,6,100,6
801753,962,2026,6,7,6,6,6
801776,1084,2026,6,14,6,49,11
801837,5,2026,6,7,6,29,2
801964,371,2026,6,7,6,48,8
802350,358,2026,6,7,6,81,4
802391,388,2026,6,7,6,2,2
802441,428,2026,6,14,6,22,4
802462,437,2026,6,14,6,29,2
802561,530,2026,6,7,6,58,2
802601,614,2026,6,14,6,100,6
802643,649,2026,6,7,6,17,6
802840,790,2026,6,7,6,27,10
802847,794,2026,6,7,6,21,2
802942,1074,2026,6,14,6,58,2
802963,1094,2026,6,7,6,89,6
802966,1100,2026,6,14,6,21,2
802967,1101,2026,6,14,6,53,10
802968,1101,2026,6,7,6,13,12
803046,3669,2026,6,14,6,73,6
803080,7904,2026,6,7,6,22,4
803164,116,2026,6,7,6,10,4
800029,92,2026,7,7,5,73,6
800283,879,2026,7,14,5,88,3
800296,991,2026,7,7,5,89,6
800483,349,2026,7,7,5,81,4
800511,418,2026,7,7,5,61,2
800540,502,2026,7,14,5,100,6
800639,789,2026,7,7,5,44,2
800891,441,2026,7,7,5,91,11
800953,658,2026,7,14,5,73,6
800963,670,2026,7,7,5,19,2
801003,786,2026,7,7,5,33,6
801216,348,2026,7,14,5,44,2
801288,532,2026,7,7,5,29,2
801302,632,2026,7,7,5,31,2
801703,702,2026,7,7,5,88,3
801763,980,2026,7,7,5,22,4
802296,302,2026,7,14,5,81,4
802353,360,2026,7,7,5,13,12
802452,433,2026,7,7,5,17,6
802580,603,2026,7,7,5,100,6
802639,644,2026,7,7,5,49,11
802790,771,2026,7,7,5,58,2
802976,2003,2026,7,7,5,53,10
803196,40,2026,7,7,5,2,2
803197,230,2026,7,14,5,89,6
800036,118,2026,8,7,7,73,6
800037,120,2026,8,7,7,19,2
800493,368,2026,8,7,7,44,2
800606,708,2026,8,7,7,33,6
800621,768,2026,8,7,7,91,11
800636,786,2026,8,7,7,31,2
800846,332,2026,8,7,7,13,12
800929,610,2026,8,14,7,73,6
801707,708,2026,8,14,7,44,2
801760,972,2026,8,14,7,91,11
801761,974,2026,8,7,7,29,2
801880,170,2026,8,7,7,17,6
802077,116,2026,8,7,7,61,2
802090,123,2026,8,7,7,100,6
802293,300,2026,8,14,7,19,2
802399,392,2026,8,14,7,61,2
802443,430,2026,8,7,7,49,11
802665,657,2026,8,7,7,81,4
802691,666,2026,8,14,7,33,6
802704,674,2026,8,7,7,89,6
802835,788,2026,8,7,7,88,3
802998,2013,2026,8,7,7,22,4
803072,5015,2026,8,7,7,58,2
800052,201,2027,1,14,1,64,2
800052,201,2027,1,56,1,64,2
800056,208,2027,1,28,1,4,11
800056,208,2027,1,35,1,4,11
800113,335,2027,1,14,1,2,2
800113,335,2027,1,56,1,2,2
800120,358,2027,1,28,1,64,2
800120,358,2027,1,35,1,64,2
800166,460,2027,1,14,1,86,2
800166,460,2027,1,56,1,86,2
800237,706,2027,1,14,1,57,6
800237,706,2027,1,56,1,57,6
800247,732,2027,1,28,1,50,6
800247,732,2027,1,35,1,50,6
800292,972,2027,1,28,1,56,10
800292,972,2027,1,35,1,56,10
800337,3669,2027,1,14,1,81,4
800337,3669,2027,1,56,1,81,4
800401,114,2027,1,28,1,21,2
800401,114,2027,1,35,1,21,2
800408,150,2027,1,14,1,76,2
800408,150,2027,1,56,1,76,2
800415,193,2027,1,28,1,22,4
800415,193,2027,1,35,1,22,4
800417,198,2027,1,14,1,20,12
800417,198,2027,1,56,1,20,12
800424,209,2027,1,14,1,68,2
800424,209,2027,1,56,1,68,2
800552,528,2027,1,14,1,99,2
800552,528,2027,1,56,1,99,2
800567,630,2027,1,28,1,100,6
800567,630,2027,1,35,1,100,6
800596,670,2027,1,28,1,5,2
800596,670,2027,1,35,1,5,2
800663,991,2027,1,28,1,77,12
800663,991,2027,1,35,1,77,12
800787,202,2027,1,28,1,68,2
800787,202,2027,1,35,1,68,2
800809,236,2027,1,28,1,85,2
800809,236,2027,1,35,1,85,2
800843,320,2027,1,28,1,16,6
800843,320,2027,1,35,1,16,6
800852,354,2027,1,28,1,67,12
800852,354,2027,1,35,1,67,12
800858,364,2027,1,28,1,63,11
800858,364,2027,1,35,1,63,11
800871,396,2027,1,14,1,46,4
800871,396,2027,1,56,1,46,4
800970,704,2027,1,28,1,76,2
800970,704,2027,1,35,1,76,2
801035,1059,2027,1,28,1,87,5
801035,1059,2027,1,35,1,87,5
801038,1071,2027,1,14,1,4,11
801038,1071,2027,1,56,1,4,11
801094,7988,2027,1,14,1,41,12
801094,7988,2027,1,56,1,41,12
801113,22,2027,1,28,1,94,6
801113,22,2027,1,35,1,94,6
801192,258,2027,1,28,1,84,2
801192,258,2027,1,35,1,84,2
801195,281,2027,1,14,1,88,3
801195,281,2027,1,56,1,88,3
801210,320,2027,1,14,1,56,10
801210,320,2027,1,56,1,56,10
801233,386,2027,1,14,1,100,6
801233,386,2027,1,56,1,100,6
801309,642,2027,1,28,1,66,10
801309,642,2027,1,35,1,66,10
801337,704,2027,1,28,1,7,6
801337,704,2027,1,35,1,7,6
801368,781,2027,1,14,1,58,2
801368,781,2027,1,56,1,58,2
801402,1059,2027,1,14,1,92,1
801402,1059,2027,1,56,1,92,1
801461,7988,2027,1,14,1,30,10
801461,7988,2027,1,56,1,30,10
